像	ゾウ		かた	statue, picture, image, figure, portrait	statue	TƯỢNG	tưởng tượng, thần tượng		映像(えいぞう): reflection; image; picture (e.g. on a television); shot; clip<br>想像(そうぞう): imagination; guess<br>仏像(ぶつぞう): statue of Buddha; image of Buddha; Buddhist statue; Buddhist image<br>像(ぞう): statue; image; figure; picture; portrait<br>現像(げんぞう): developing (film)	2	5	856	人: person<br>象: elephant; pattern after; imitate; image; shape; sign (of the times)	14	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq751-1000
再	サイ、サ	ふたた.び	ふた	again, twice, second time	again	TÁI	lại, tái phát		再び(ふたたび): again; once more; a second time<br>再建(さいけん): rebuilding; reconstruction; rehabilitation<br>再生(さいせい): (1) resuscitation; regeneration; restoration to life (2) reformation; rehabilitation (3) playback; regeneration (sound, etc.) (4) reclamation; recovery (5) rebirth; reincarnation<br>再三(さいさん): again and again; repeatedly<br>再会(さいかい): another meeting; meeting again; reunion<br>再発(さいはつ): return; relapse; reoccurrence<br>再現(さいげん): reappearance; reproduction; return; revival<br>再来年(さらいねん): year after next<br>再(さい): re-; again; repeated; deutero-; deuto-; deuter-<br>再来月(さらいげつ): month after next<br>再来週(さらいしゅう): week after next	2	5	275	一: one; one radical (no.1)<br>冉: red; tan	6	冂	13	2	けいがまえ・まきがまえ・どうがまえ・えんがまえ	(không có)	象形 Tượng hình	grade5 JLPT.N2 kanjifreq251-500
刊	カン			publish, carve, engrave	publish	KHAN, SAN	tuần san, chuyên san		創刊(そうかん): launching (e.g. newspaper); first issue<br>刊行(かんこう): publication; issue<br>夕刊(ゆうかん): evening paper<br>季刊(きかん): quarterly (e.g. magazine)	2	5	855	干: dry; parch<br>刀: sword; saber; knife	5	刀	18	2	かたな・りっとう	(không có)	形声 Hình thanh	grade5 JLPT.N2 Kanji_Human.Activities_Communication kanjifreq751-1000
券	ケン			ticket	ticket	KHOÁN	vé, chứng khoán		旅券(りょけん): passport<br>券(けん): ticket; coupon; bond; certificate<br>定期券(ていきけん): commuter pass; season ticket<br>回数券(かいすうけん): book of tickets	2	5	583	𠔉: None<br>刀: sword; saber; knife	8	刀	18	2	かたな・りっとう	(không có)	会意 Hội ý	grade5 JLPT.N2 kanjifreq501-750
則	ソク	のっと.る	のり	rule, follow, based on, model after	rule	TẮC	quy tắc, phép tắc		原則(げんそく): principle; general rule<br>規則(きそく): rules; regulations; conventions<br>法則(ほうそく): law; rule<br>不規則(ふきそく): irregularity; unsteadiness; disorderly	2	5	753	貝: shellfish<br>刀: sword; saber; knife	9	刀	18	2	かたな・りっとう	(không có)	会意 Hội ý	grade5 JLPT.N2 kanjifreq751-1000
効	コウ	き.く、ききめ、なら.う		merit, efficacy, efficiency, benefit	merit	HIỆU	hiệu quả, hiệu ứng, công hiệu		効果(こうか): effect; effectiveness; efficacy; result<br>有効(ゆうこう): validity; legality; availability; effectiveness<br>効率(こうりつ): efficiency; efficacy; performance; utility factor<br>無効(むこう): invalid; no effect; unavailable; illegal<br>効力(こうりょく): effect; efficacy; validity; potency<br>効く(きく): (1) to be effective; to show effect (2) to do its work; to carry out its function well (3) to be possible to use	2	5	538	交: mingle; mixing; association; coming & going<br>力: power; strength; strong; strain; bear up; exert	8	力	19	2	ちから・りきづくり	效	会意 Hội ý	grade5 JLPT.N2 kanjifreq501-750
勢	セイ、ゼイ	いきお.い、はずみ	せ	forces, energy, military strength	forces	THẾ	tư thế, thế lực		姿勢(しせい): attitude; posture; stance; approach; carriage (of the body)<br>情勢(じょうせい): state of things; state of affairs; condition; situation; circumstances<br>勢力(せいりょく): influence; power; might; strength; potency; force; energy<br>勢い(いきおい): (1) force; vigor; vigour; energy; spirit; life (2) influence; authority; power; might (3) impetus; momentum; course (of events) (4) naturally; necessarily<br>態勢(たいせい): attitude; posture; preparedness; readiness<br>大勢(おおぜい): many; crowd; great number of people<br>優勢(ゆうせい): superiority; superior power; predominance; preponderance<br>形勢(けいせい): condition; situation; prospects	2	5	260	土: soil; earth; ground; Turkey<br>八: eight; eight radical (no. 12)<br>土: soil; earth; ground; Turkey<br>丸: round; full (month); perfection; -ship; pills; make round; roll up; curl up; seduce; explain away<br>力: power; strength; strong; strain; bear up; exert	13	力	19	2	ちから・りきづくり	(không có)	会意 Hội ý	grade5 JLPT.N2 kanjifreq251-500
厚	コウ	あつ.い、あか	あ, あっ	thick, heavy, rich, kind, cordial, brazen, shameless	thick	HẬU	nồng hậu, hậu tạ		厚い(あつい): (1) thick; deep; heavy (2) kind; cordial; hospitable; warm; faithful (3) serious (of an illness) (4) abundant<br>厚かましい(あつかましい): impudent; shameless; brazen	2	5	768	厂: wild goose; trailing cliff radical (no. 27)<br>日: day; sun; Japan; counter for days<br>子: child; sign of the rat; 11PM-1AM; first sign of Chinese zodiac	9	厂	27	2	がんだれ	(không có)	会意 Hội ý	grade5 JLPT.N2 Kanji_Physical.Properties_Miscellaneous kanjifreq751-1000
可	カ、コク	べ.き、-べ.し	よし	"can, passable, mustn't, should not, do not"	can	KHẢ	có thể, khả năng, khả dĩ		可能(かのう): possible; practicable; feasible<br>許可(きょか): (1) permission; approval; authorization; license (2) to permit; to authorize<br>可(か): passable; acceptable; tolerable; fair<br>不可欠(ふかけつ): indispensable; essential<br>可決(かけつ): approval; adoption (e.g. motion, bill); passage<br>不可(ふか): (1) wrong; bad; improper; unjustifiable; inadvisable (2) failing grade<br>可哀相(かわいそう): poor; pitiable; pathetic; pitiful<br>可笑しい(おかしい): (1) funny; amusing; comical; laughable; ridiculous (2) strange; odd; funny; peculiar; weird; unusual; eccentric (3) improper; unsuitable; unbecoming (4) suspicious<br>可愛い(かわいい): (1) cute; adorable; charming; lovely; pretty (2) dear; precious; darling; pet (3) cute little; tiny<br>可愛がる(かわいがる): to love; to be affectionate<br>可愛らしい(かわいらしい): lovely; sweet<br>可也(かなり): considerably; fairly; quite	2	5	314	丁: street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign<br>口: mouth	5	口	30	3	くち・くちへん	(không có)	会意 Hội ý	grade5 JLPT.N2 kanjifreq251-500
営	エイ	いとな.む、いとな.み		occupation, camp, perform, build, conduct (business)	occupation	DOANH, DINH	doanh nghiệp, kinh doanh, doanh trại		経営(けいえい): management; administration<br>運営(うんえい): management; administration; operation<br>営業(えいぎょう): business; trade; sales; operations<br>営む(いとなむ): to carry on (e.g. in ceremony); to run a business	2	5	303	小: small, insignificant<br>冖: wa-shaped crown radical (no. 14)<br>呂: spine; backbone	12	火	86	4	ひ・ひへん・れっか・れんが	營	形声 Hình thanh	grade5 JLPT.N2 Kanji_Human.Activities_Money.Commerce kanjifreq251-500
団	ダン、トン	かたまり、まる.い		group, association	group	ĐOÀN	đoàn kết, đoàn đội		団体(だんたい): organization; organisation; association<br>集団(しゅうだん): group; mass<br>公団(こうだん): public corporation<br>団地(だんち): multi-unit apartments<br>団結(だんけつ): unity; union; combination<br>布団(ふとん): (1) futon (quilted Japanese-style mattress laid out on the floor) (2) round cushion used for Zen meditation (traditionally made of woven bulrush leaves)<br>劇団(げきだん): troupe; theatrical company<br>座布団(ざぶとん): zabuton (flat floor cushion used when sitting or kneeling; usu. rectangular)<br>団扇(うちわ): fan<br>団(だん): body; group; party; company; troupe	2	5	213	囗: box or enclosure radical (no. 31); box<br>寸: measurement; foot/10	6	囗	31	3	くに・くにがまえ	團	形声 Hình thanh	grade5 JLPT.N2 Kanji_People_Group kanjifreq1-250
圧	アツ、エン、オウ	お.す、へ.す、おさ.える、お.さえる		pressure, push, overwhelm, oppress, dominate	pressure	ÁP	áp lực, trấn áp		圧力(あつりょく): stress; pressure<br>気圧(きあつ): atmospheric pressure<br>血圧(けつあつ): blood pressure<br>圧縮(あっしゅく): compression; condensation; constriction; compaction<br>圧倒(あっとう): overwhelm; overpower; overwhelming<br>抑圧(よくあつ): check; restraint; oppression; suppression<br>圧迫(あっぱく): pressure; coercion; oppression	2	5	718	厂: wild goose; trailing cliff radical (no. 27)<br>土: soil; earth; ground; Turkey	5	土	32	3	つち・つちへん・どへん	壓	会意 Hội ý	grade5 JLPT.N2 kanjifreq501-750
均	キン	なら.す	ひとし	level, average	level	QUÂN	quân bình, quân nhất		平均(へいきん): (1) average; mean (2) balance; equilibrium<br>均衡(きんこう): equilibrium; balance	2	5	715	土: soil; earth; ground; Turkey<br>匀: equal	7	土	32	3	つち・つちへん・どへん	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq501-750
基	キ	もと、もとい	きい, とも	fundamentals, radical (chem), counter for machines, foundation	fundamentals	CƠ	cơ sở, cơ bản		基準(きじゅん): standard; basis; criterion; norm; reference; datum<br>基本(きほん): foundation; basis; standard<br>基礎(きそ): foundation; basis<br>基地(きち): base<br>基盤(きばん): foundation; basis; base; footing<br>基金(ききん): fund; foundation<br>基づく(もとづく): to be grounded on; to be based on; to be due to; to originate from<br>基(もとい): (1) basis; foundation (2) cause	2	5	241	其: that<br>土: soil; earth; ground; Turkey	11	土	32	3	つち・つちへん・どへん	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq1-250
境	キョウ、ケイ	さかい	さか, じき	boundary, border, region	boundary	CẢNH	nhập cảnh, quá cảnh, cảnh ngộ		環境(かんきょう): environment; circumstance<br>国境(こっきょう): national border; provincial border<br>境(さかい): (1) border; boundary (2) area; region; spot; space; environment (3) psychological state; mental state (4) cognitive object; something perceptible by the sense organs or mind<br>境界(きょうかい): boundary<br>境遇(きょうぐう): environment; circumstances	2	5	346	土: soil; earth; ground; Turkey<br>竟: end; finally	14	土	32	3	つち・つちへん・どへん	(không có)	形声 Hình thanh	grade5 JLPT.N2 Kanji_Physical.Properties_Shape.Size kanjifreq251-500
導	ドウ	みちび.く	みち	guidance, leading, conduct, usher	guidance	ĐẠO	dẫn đường, chỉ đạo		指導(しどう): (1) leadership; guidance; coaching (2) shido (disciplinary action for a minor infringement of the rules of judo)<br>導入(どうにゅう): introduction; bringing in; leading in; installation<br>誘導(ゆうどう): guidance; leading; induction; introduction; incitement; inducement<br>主導(しゅどう): leadership; initiative; spearhead<br>導く(みちびく): (1) to guide; to lead; to show the way; to conduct (2) to derive; to deduce	2	5	354	道: road-way; street; district; journey; course; moral; teachings<br>寸: measurement; foot/10	15	寸	41	3	すん・すんづくり	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq251-500
布	フ	ぬの	う, の, ほ	linen, cloth	linen	BỐ	vải, tuyên bố		布(ぬの): (1) cloth (2) bujian (spade-shaped bronze coin of ancient China)<br>財布(さいふ): purse; handbag; wallet<br>布団(ふとん): (1) futon (quilted Japanese-style mattress laid out on the floor) (2) round cushion used for Zen meditation (traditionally made of woven bulrush leaves)<br>配布(はいふ): distribution<br>分布(ぶんぷ): distribution; dissemination; allocation<br>毛布(もうふ): blanket<br>座布団(ざぶとん): zabuton (flat floor cushion used when sitting or kneeling; usu. rectangular)<br>布告(ふこく): edict; ordinance; proclamation<br>布巾(ふきん): tea-towel; dish cloth	2	5	877	巾: towel; hanging scroll; width; cloth radical (no. 50)	5	巾	50	3	はば・はばへん・きんべん	(không có)	形声 Hình thanh	grade5 JLPT.N2 Kanji_Clothing.Textiles kanjifreq751-1000
張	チョウ	は.る、-は.り、-ば.り	はり, わり	lengthen, counter for bows & stringed instruments, stretch, spread, put up (tent)	lengthen	TRƯƠNG	chủ trương, khai trương		"主張(しゅちょう): claim; request; insistence; assertion; advocacy; emphasis; contention; opinion; tenet<br>緊張(きんちょう): tension; mental strain; nervousness<br>出張(しゅっちょう): official tour; business trip<br>拡張(かくちょう): expansion; extension; enlargement; escape; ESC<br>引っ張る(ひっぱる): (1) to pull; to draw; to pull tight (2) to string (lines); to run (cable); to stretch (3) to pull towards oneself (e.g. someone's sleeve) (4) to drag; to haul; to tow (5) to lead (e.g. one's followers) (6) to take someone somewhere (e.g. a suspect to the police) (7) to tempt into joining; to strongly invite to join (8) to delay; to prolong (9) to lengthen the pronunciation (of a word) (10) to quote; to cite; to reference (11) to pull the ball (i.e. pull hitting in baseball) (12) to wear; to put on<br>頑張る(がんばる): (1) to persevere; to persist; to keep at it; to hang on; to hold out; to do one's best (2) to insist that; to stick to (one's opinion) (3) to remain in a place; to stick to one's post; to refuse to budge<br>矢っ張り(やっぱり): also; as I thought; still; in spite of; absolutely; of course<br>誇張(こちょう): exaggeration<br>張り紙(はりがみ): paper patch; paper backing; poster; sticker; label<br>突っ張る(つっぱる): to support; to become stiff; to become taut; to thrust (one's opponent); to stick to (one's opinion); to insist on<br>張り切る(はりきる): to be in high spirits; to be full of vigor (vigour); to be enthusiastic; to be eager; to stretch to breaking point<br>欲張り(よくばり): avarice; covetousness; greed<br>威張る(いばる): to be proud; to swagger<br>嵩張る(かさばる): to be bulky; to be unwieldy; to grow voluminous"	2	5	403	弓: bow; bow (archery, violin)<br>長: long; leader	11	弓	57	3	ゆみ・ゆみへん	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq251-500
